<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
SBER,60,20171128,100000,224.6900000,7141560
SBER,60,20171128,110000,225.0000000,4524140
SBER,60,20171128,120000,224.8900000,2542790
SBER,60,20171128,130000,225.0900000,1865930
SBER,60,20171128,140000,225.2100000,2383610
SBER,60,20171128,150000,226.0200000,3320840
SBER,60,20171128,160000,229.4900000,9016190
SBER,60,20171128,170000,229.2300000,3846490
SBER,60,20171128,180000,230.0000000,5354410
SBER,60,20171129,100000,230.6000000,7122240
SBER,60,20171129,110000,229.6600000,3184010
SBER,60,20171129,120000,228.3900000,4488610
SBER,60,20171129,130000,228.0100000,2552210
SBER,60,20171129,140000,228.0000000,3867590
SBER,60,20171129,150000,227.2900000,3834860
SBER,60,20171129,160000,227.2200000,2055220
SBER,60,20171129,170000,228.4000000,4130260
SBER,60,20171129,180000,228.2000000,3091960
SBER,60,20171130,100000,227.2600000,2700620
SBER,60,20171130,110000,227.7100000,3496480
SBER,60,20171130,120000,228.4000000,2957630
SBER,60,20171130,130000,227.7500000,1459240
SBER,60,20171130,140000,227.5400000,2150960
SBER,60,20171130,150000,225.5200000,4831810
SBER,60,20171130,160000,226.1000000,2983800
SBER,60,20171130,170000,224.2000000,8031960
SBER,60,20171130,180000,224.3500000,17492750
SBER,60,20171201,100000,224.8100000,4206900
SBER,60,20171201,110000,222.6300000,7725870
SBER,60,20171201,120000,224.3800000,7115360
SBER,60,20171201,130000,224.3800000,4937460
SBER,60,20171201,140000,223.3700000,2911180
SBER,60,20171201,150000,221.9900000,2286450
SBER,60,20171201,160000,221.5200000,3029680
SBER,60,20171201,170000,221.9300000,4160050
SBER,60,20171201,180000,221.5000000,3571610
SBER,60,20171204,100000,220.7800000,7451570
SBER,60,20171204,110000,221.8100000,5638610
SBER,60,20171204,120000,224.3800000,4851320
SBER,60,20171204,130000,224.2300000,6396250
SBER,60,20171204,140000,224.5600000,3715690
SBER,60,20171204,150000,224.3000000,4292000
SBER,60,20171204,160000,224.4400000,2546210
SBER,60,20171204,170000,225.1600000,6026960
SBER,60,20171204,180000,224.6000000,4127610
SBER,60,20171205,100000,223.7500000,6081680
SBER,60,20171205,110000,223.5500000,2573650
SBER,60,20171205,120000,223.1700000,3582370
SBER,60,20171205,130000,222.2800000,3129430
SBER,60,20171205,140000,222.0300000,2223920
SBER,60,20171205,150000,222.7500000,1748100
SBER,60,20171205,160000,224.1500000,4913970
SBER,60,20171205,170000,223.7000000,1771480
SBER,60,20171205,180000,223.9100000,1840510
SBER,60,20171206,100000,222.3700000,2841840
SBER,60,20171206,110000,224.1300000,7337490
SBER,60,20171206,120000,224.1000000,1999650
SBER,60,20171206,130000,223.9200000,1080250
SBER,60,20171206,140000,223.9800000,1265400
SBER,60,20171206,150000,223.9900000,1069410
SBER,60,20171206,160000,224.0300000,889090
SBER,60,20171206,170000,224.4200000,2263410
SBER,60,20171206,180000,223.7500000,4352610
SBER,60,20171207,100000,224.1900000,4744520
SBER,60,20171207,110000,224.4200000,2693780
SBER,60,20171207,120000,223.2500000,2617520
SBER,60,20171207,130000,223.1500000,2212910
SBER,60,20171207,140000,222.4600000,2103110
SBER,60,20171207,150000,221.0000000,4192550
SBER,60,20171207,160000,219.5500000,11727320
SBER,60,20171207,170000,219.4300000,4914900
SBER,60,20171207,180000,219.8100000,2998840
SBER,60,20171208,100000,221.9400000,4902350
SBER,60,20171208,110000,221.9800000,5333700
SBER,60,20171208,120000,222.2400000,3471710
SBER,60,20171208,130000,222.2400000,1548700
SBER,60,20171208,140000,221.9400000,1319040
SBER,60,20171208,150000,221.8400000,2308660
SBER,60,20171208,160000,221.5500000,2604360
SBER,60,20171208,170000,221.7200000,3323310
SBER,60,20171208,180000,220.8900000,3495930
SBER,60,20171211,100000,221.6400000,2658040
SBER,60,20171211,110000,223.3500000,4860170
SBER,60,20171211,120000,223.5400000,2710740
SBER,60,20171211,130000,224.0700000,2596130
SBER,60,20171211,140000,223.9200000,2353020
SBER,60,20171211,150000,224.1400000,2187820
SBER,60,20171211,160000,224.1900000,1077160
SBER,60,20171211,170000,225.6000000,5625500
SBER,60,20171211,180000,227.6900000,10443720
SBER,60,20171212,100000,228.3000000,7891970
SBER,60,20171212,110000,226.6200000,7463940
SBER,60,20171212,120000,227.4400000,3300330
SBER,60,20171212,130000,227.2000000,3053130
SBER,60,20171212,140000,226.9200000,2497440
SBER,60,20171212,150000,227.0000000,5846370
SBER,60,20171212,160000,227.3000000,2600450
SBER,60,20171212,170000,227.3000000,2864390
SBER,60,20171212,180000,227.9000000,4058820
SBER,60,20171213,100000,227.8200000,2770900
SBER,60,20171213,110000,226.1400000,8356500
SBER,60,20171213,120000,225.1500000,8271740
SBER,60,20171213,130000,222.0000000,15211290
SBER,60,20171213,140000,222.2200000,4699780
SBER,60,20171213,150000,221.2000000,5225830
SBER,60,20171213,160000,221.2400000,3820000
SBER,60,20171213,170000,220.8700000,5333620
SBER,60,20171213,180000,221.8000000,7873630
SBER,60,20171214,100000,223.7900000,5551520
SBER,60,20171214,110000,222.7000000,5149210
SBER,60,20171214,120000,223.7400000,3121270
SBER,60,20171214,130000,224.3000000,6075430
SBER,60,20171214,140000,223.6500000,5424860
SBER,60,20171214,150000,226.7000000,7370040
SBER,60,20171214,160000,227.0200000,7455720
SBER,60,20171214,170000,227.8600000,4645030
SBER,60,20171214,180000,229.9000000,10798480
SBER,60,20171215,100000,227.5600000,7060520
SBER,60,20171215,110000,227.1800000,6697150
SBER,60,20171215,120000,226.3100000,1947860
SBER,60,20171215,130000,227.6200000,3910830
SBER,60,20171215,140000,227.1100000,1299990
SBER,60,20171215,150000,227.4000000,2074840
SBER,60,20171215,160000,226.8000000,2582350
SBER,60,20171215,170000,226.7100000,7942240
SBER,60,20171215,180000,226.5300000,8957660
SBER,60,20171218,100000,228.6000000,4768700
SBER,60,20171218,110000,228.2000000,2874180
SBER,60,20171218,120000,227.4300000,2482340
SBER,60,20171218,130000,227.0800000,1872330
SBER,60,20171218,140000,227.1400000,1627270
SBER,60,20171218,150000,226.7700000,2316910
SBER,60,20171218,160000,226.5900000,1726560
SBER,60,20171218,170000,227.6000000,3784490
SBER,60,20171218,180000,227.4000000,3061270
SBER,60,20171219,100000,227.7000000,4416040
SBER,60,20171219,110000,225.0000000,9601190
SBER,60,20171219,120000,225.6000000,3029600
SBER,60,20171219,130000,224.2000000,2902340
SBER,60,20171219,140000,224.1700000,3173050
SBER,60,20171219,150000,225.1400000,1583480
SBER,60,20171219,160000,225.6000000,2319340
SBER,60,20171219,170000,225.4300000,3370270
SBER,60,20171219,180000,224.1000000,4578510
SBER,60,20171220,100000,223.6000000,4270800
SBER,60,20171220,110000,224.1000000,4925410
SBER,60,20171220,120000,224.1700000,2707180
SBER,60,20171220,130000,224.6000000,1458040
SBER,60,20171220,140000,225.0600000,1360260
SBER,60,20171220,150000,225.6100000,3323280
SBER,60,20171220,160000,225.9600000,5383980
SBER,60,20171220,170000,226.4000000,4713370
SBER,60,20171220,180000,226.0000000,6004640
SBER,60,20171221,100000,226.5800000,4047480
SBER,60,20171221,110000,224.4200000,5420540
SBER,60,20171221,120000,224.6300000,2701560
SBER,60,20171221,130000,223.9300000,2994390
SBER,60,20171221,140000,224.5000000,2946690
SBER,60,20171221,150000,224.7500000,6295980
SBER,60,20171221,160000,224.1000000,2491130
SBER,60,20171221,170000,222.4700000,4569250
SBER,60,20171221,180000,223.6000000,3279180
SBER,60,20171222,100000,223.1200000,1752690
SBER,60,20171222,110000,224.3900000,3794820
SBER,60,20171222,120000,223.6700000,2940290
SBER,60,20171222,130000,223.1400000,2183490
SBER,60,20171222,140000,222.8700000,1597630
SBER,60,20171222,150000,221.4900000,4242230
SBER,60,20171222,160000,222.4000000,1205660
SBER,60,20171222,170000,221.6400000,1922190
SBER,60,20171222,180000,221.4400000,1869710
SBER,60,20171225,100000,222.7600000,2264390
SBER,60,20171225,110000,222.8800000,1129330
SBER,60,20171225,120000,222.8800000,665430
SBER,60,20171225,130000,222.7500000,1197700
SBER,60,20171225,140000,223.6700000,1075740
SBER,60,20171225,150000,223.0300000,993570
SBER,60,20171225,160000,223.7500000,2047030
SBER,60,20171225,170000,223.4300000,938090
SBER,60,20171225,180000,223.3000000,841750
SBER,60,20171226,100000,221.6200000,3933730
SBER,60,20171226,110000,222.3300000,827080
SBER,60,20171226,120000,221.5500000,859350
SBER,60,20171226,130000,221.7100000,895470
SBER,60,20171226,140000,221.7500000,592270
SBER,60,20171226,150000,222.0000000,494910
SBER,60,20171226,160000,222.6400000,1261800
SBER,60,20171226,170000,223.6900000,1468760
SBER,60,20171226,180000,223.5700000,1965960
SBER,60,20171227,100000,223.3700000,2408600
SBER,60,20171227,110000,224.1600000,3331860
SBER,60,20171227,120000,224.2400000,3069100
SBER,60,20171227,130000,224.6500000,2964110
SBER,60,20171227,140000,224.4000000,1336920
SBER,60,20171227,150000,223.7300000,2229940
SBER,60,20171227,160000,226.4000000,5113830
SBER,60,20171227,170000,226.4500000,5635550
SBER,60,20171227,180000,226.9800000,3996590
SBER,60,20171228,100000,225.5300000,3641110
SBER,60,20171228,110000,224.8300000,3245620
SBER,60,20171228,120000,225.3300000,3210690
SBER,60,20171228,130000,225.0500000,1515820
SBER,60,20171228,140000,224.4500000,1588950
SBER,60,20171228,150000,224.2200000,2168600
SBER,60,20171228,160000,224.3200000,2076820
SBER,60,20171228,170000,223.8200000,2596080
SBER,60,20171228,180000,224.2000000,3999300
SBER,60,20171229,100000,224.7400000,1524510
SBER,60,20171229,110000,224.6900000,3528440
SBER,60,20171229,120000,224.5900000,1335240
SBER,60,20171229,130000,225.0700000,2311280
SBER,60,20171229,140000,225.6800000,2344810
SBER,60,20171229,150000,225.4500000,1825680
SBER,60,20171229,160000,225.5200000,677050
SBER,60,20171229,170000,225.9300000,2432360
SBER,60,20171229,180000,225.2000000,2931800
SBER,60,20180103,100000,228.5200000,5031570
SBER,60,20180103,110000,229.6600000,5498620
SBER,60,20180103,120000,229.9000000,2060870
SBER,60,20180103,130000,230.3800000,2317380
SBER,60,20180103,140000,231.2700000,3590380
SBER,60,20180103,150000,232.4300000,3831740
SBER,60,20180103,160000,232.1200000,4368520
SBER,60,20180103,170000,231.6300000,3612200
SBER,60,20180103,180000,231.9000000,4148830
SBER,60,20180104,100000,231.3400000,6010520
SBER,60,20180104,110000,233.6900000,7198710
SBER,60,20180104,120000,235.3600000,7019460
SBER,60,20180104,130000,237.4300000,6500470
SBER,60,20180104,140000,236.2500000,3924860
SBER,60,20180104,150000,237.1300000,1901170
SBER,60,20180104,160000,237.0200000,6794110
SBER,60,20180104,170000,239.0200000,7852770
SBER,60,20180104,180000,238.8000000,6373830
SBER,60,20180105,100000,236.9500000,6254760
SBER,60,20180105,110000,239.1400000,6963130
SBER,60,20180105,120000,238.3000000,3527330
SBER,60,20180105,130000,238.1600000,3642930
SBER,60,20180105,140000,238.0300000,1766600
SBER,60,20180105,150000,237.5800000,1540210
SBER,60,20180105,160000,237.6200000,1169440
SBER,60,20180105,170000,238.2000000,3155260
SBER,60,20180105,180000,238.6000000,3527270
SBER,60,20180109,100000,239.7000000,4968030
SBER,60,20180109,110000,242.3300000,11553270
SBER,60,20180109,120000,243.5500000,6851710
SBER,60,20180109,130000,242.1300000,5723930
SBER,60,20180109,140000,242.2400000,2536840
SBER,60,20180109,150000,241.2200000,5217320
SBER,60,20180109,160000,241.4000000,3778830
SBER,60,20180109,170000,240.1300000,6152110
SBER,60,20180109,180000,240.4000000,6376240
SBER,60,20180110,100000,239.0000000,7577490
SBER,60,20180110,110000,237.1300000,6306590
SBER,60,20180110,120000,239.4200000,5271340
SBER,60,20180110,130000,238.5300000,3220930
SBER,60,20180110,140000,238.4600000,1962910
SBER,60,20180110,150000,238.0800000,2326560
SBER,60,20180110,160000,237.7800000,3118850
SBER,60,20180110,170000,237.4500000,4182490
SBER,60,20180110,180000,237.7600000,5386350
SBER,60,20180111,100000,236.6400000,4115590
SBER,60,20180111,110000,237.4100000,6719330
SBER,60,20180111,120000,239.4100000,5506480
SBER,60,20180111,130000,239.8600000,5022170
SBER,60,20180111,140000,240.3000000,2842290
SBER,60,20180111,150000,240.2000000,2958310
SBER,60,20180111,160000,239.8000000,4704530
SBER,60,20180111,170000,239.0800000,6566760
SBER,60,20180111,180000,239.0000000,4626640
SBER,60,20180112,100000,237.4800000,3415820
SBER,60,20180112,110000,238.0800000,4112920
SBER,60,20180112,120000,237.1800000,4997020
SBER,60,20180112,130000,237.4900000,3442410
SBER,60,20180112,140000,236.5100000,2647280
SBER,60,20180112,150000,237.4900000,1536790
SBER,60,20180112,160000,237.1600000,2875450
SBER,60,20180112,170000,237.6600000,3649500
SBER,60,20180112,180000,237.7500000,4209140
SBER,60,20180115,100000,240.0600000,6367050
SBER,60,20180115,110000,239.7000000,3422880
SBER,60,20180115,120000,239.7100000,2651050
SBER,60,20180115,130000,239.5000000,1814290
SBER,60,20180115,140000,239.8800000,1082650
SBER,60,20180115,150000,238.6200000,2558580
SBER,60,20180115,160000,239.6000000,1608920
SBER,60,20180115,170000,238.8700000,1889000
SBER,60,20180115,180000,238.8500000,4256940
SBER,60,20180116,100000,238.6100000,1393250
SBER,60,20180116,110000,238.1000000,2461910
SBER,60,20180116,120000,236.9000000,5944930
SBER,60,20180116,130000,237.1000000,2057390
SBER,60,20180116,140000,238.5900000,2524590
SBER,60,20180116,150000,238.7000000,2252510
SBER,60,20180116,160000,238.9000000,2207520
SBER,60,20180116,170000,239.6300000,2384730
SBER,60,20180116,180000,239.6400000,4237060
SBER,60,20180117,100000,237.6000000,5093970
SBER,60,20180117,110000,238.0000000,4452080
SBER,60,20180117,120000,237.7800000,4184220
SBER,60,20180117,130000,238.4000000,3651790
SBER,60,20180117,140000,238.7600000,1171720
SBER,60,20180117,150000,239.1000000,2754510
SBER,60,20180117,160000,238.6100000,1845640
SBER,60,20180117,170000,238.7700000,3759390
SBER,60,20180117,180000,239.8200000,3583240
SBER,60,20180118,100000,241.4500000,11286840
SBER,60,20180118,110000,242.0500000,5064400
SBER,60,20180118,120000,242.1200000,3807730
SBER,60,20180118,130000,243.3400000,4887860
SBER,60,20180118,140000,244.1000000,6496400
SBER,60,20180118,150000,244.8000000,8932560
SBER,60,20180118,160000,246.4000000,7238140
SBER,60,20180118,170000,246.4100000,6668290
SBER,60,20180118,180000,245.5000000,9679970
SBER,60,20180119,100000,243.6600000,7007610
SBER,60,20180119,110000,242.0200000,6648220
SBER,60,20180119,120000,242.9300000,2513140
SBER,60,20180119,130000,241.9600000,3276510
SBER,60,20180119,140000,241.7500000,1627800
SBER,60,20180119,150000,241.2700000,3314280
SBER,60,20180119,160000,240.9400000,3313120
SBER,60,20180119,170000,242.6500000,6058730
SBER,60,20180119,180000,242.4500000,5215530
SBER,60,20180122,100000,244.1400000,5191790
SBER,60,20180122,110000,243.3500000,3418460
SBER,60,20180122,120000,242.8000000,2262250
SBER,60,20180122,130000,242.7200000,1800930
SBER,60,20180122,140000,242.8200000,1220420
SBER,60,20180122,150000,242.2800000,1115850
SBER,60,20180122,160000,242.4300000,1674330
SBER,60,20180122,170000,243.8400000,5432350
SBER,60,20180122,180000,243.9900000,2958130
SBER,60,20180123,100000,246.2100000,6435100
SBER,60,20180123,110000,244.3100000,7182570
SBER,60,20180123,120000,244.2000000,3849420
SBER,60,20180123,130000,243.1000000,3351440
SBER,60,20180123,140000,242.6200000,4555270
SBER,60,20180123,150000,242.5000000,3917330
SBER,60,20180123,160000,242.6700000,4505130
SBER,60,20180123,170000,243.4200000,4123920
SBER,60,20180123,180000,244.4000000,6032140
SBER,60,20180124,100000,243.4500000,2968170
SBER,60,20180124,110000,244.0100000,4023310
SBER,60,20180124,120000,244.4300000,2349610
SBER,60,20180124,130000,244.1100000,2402560
SBER,60,20180124,140000,244.1400000,1321250
SBER,60,20180124,150000,245.4300000,3113770
SBER,60,20180124,160000,246.2100000,3657490
SBER,60,20180124,170000,247.1400000,7677510
SBER,60,20180124,180000,247.5300000,3612210
SBER,60,20180125,100000,250.7400000,10276720
SBER,60,20180125,110000,249.1000000,12030950
SBER,60,20180125,120000,250.0600000,3622730
SBER,60,20180125,130000,250.3100000,3457240
SBER,60,20180125,140000,251.4900000,6279260
SBER,60,20180125,150000,250.8800000,4865480
SBER,60,20180125,160000,249.9900000,5059680
SBER,60,20180125,170000,249.3900000,4117290
SBER,60,20180125,180000,250.6400000,5272940
SBER,60,20180126,100000,249.9400000,5596850
SBER,60,20180126,110000,250.7400000,3584260
SBER,60,20180126,120000,250.2100000,1851230
SBER,60,20180126,130000,249.7200000,2195140
SBER,60,20180126,140000,249.0000000,2068500
SBER,60,20180126,150000,249.4600000,1551820
SBER,60,20180126,160000,247.6200000,5559160
SBER,60,20180126,170000,247.1100000,5025790
SBER,60,20180126,180000,247.0000000,7750060
SBER,60,20180129,100000,247.4000000,8051290
SBER,60,20180129,110000,248.7300000,5824050
SBER,60,20180129,120000,248.6500000,2637770
SBER,60,20180129,130000,250.3000000,9276150
SBER,60,20180129,140000,249.9100000,6042300
SBER,60,20180129,150000,249.5700000,2822960
SBER,60,20180129,160000,250.3900000,2169120
SBER,60,20180129,170000,250.2200000,5749800
SBER,60,20180129,180000,250.4800000,6603720
SBER,60,20180130,100000,249.8800000,6276410
SBER,60,20180130,110000,254.2900000,14509910
SBER,60,20180130,120000,256.9100000,14378320
SBER,60,20180130,130000,256.9100000,6068500
SBER,60,20180130,140000,257.8600000,5770230
SBER,60,20180130,150000,257.7100000,4854050
SBER,60,20180130,160000,257.6900000,3055820
SBER,60,20180130,170000,256.8800000,4852430
SBER,60,20180130,180000,257.8000000,5699780
SBER,60,20180131,100000,260.8200000,14330070
SBER,60,20180131,110000,262.5500000,11472470
SBER,60,20180131,120000,262.2900000,5206740
SBER,60,20180131,130000,261.0900000,4575070
SBER,60,20180131,140000,263.4000000,6458530
